JOBDEVICE|JOBNAME|MODELNAME|MODELCONFIG|MODELINPUTS
akya-cuda|ngengec_resunet_bc_mont_traj|resunet|model_config_remote_bc.json|['/truba/home/ngengec/sentinel_traj_nn/model_config_files/input_files_remote_small_msi__rgb_traj.json']
