model_id,model_type,model_area
1070789,traj,mont
1070790,traj,mont
1070791,traj,mont
1070792,traj,mont
1070789,traj,ist
1070790,traj,ist
1070791,traj,ist
1070792,traj,ist
1070789,traj,ist_mont
1070790,traj,ist_mont
1070791,traj,ist_mont
1070792,traj,ist_mont
